Original Entry Date,Task,Description,Employee Number,Employee Name,Expense Comment,Quantity Reg,Cost Reg,Billing Price Reg,Open Billing Price,Billing Price Inv,Closed,Origin,Entry Type,Activity Number
01/12/2023,700,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",167906,Nevil Galliard,,10.9,640.04,0,0,0,true,Time Sheet,Registration,750
17/04/2024,400,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.,161729,Murvyn Seiffert,,1.5,32.03,0,0,0,true,Time Sheet,Registration,750
18/05/2023,100,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",162348,Jonathon Tzarkov,,10.9,755.2,0,0,0,true,Time Sheet,Registration,750
06/07/2024,100,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",165460,Glad Larchiere,,6.3,500.91,0,0,0,true,Time Sheet,Registration,750
17/08/2023,200,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.",161530,Edin Biddell,,5.0,828.06,0,0,0,true,Time Sheet,Registration,750
29/05/2024,400,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",168604,Bryce Bottoms,,10.4,482.32,0,0,0,true,Time Sheet,Registration,750
21/05/2023,700,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",168592,Claudell Peever,,4.6,394.22,0,0,0,true,Time Sheet,Registration,750
05/05/2024,100,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",162948,Lissy Hakeworth,,7.0,79.65,0,0,0,true,Time Sheet,Registration,750
13/04/2023,100,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",162587,Wyatan Goadby,,5.4,174.31,0,0,0,true,Time Sheet,Registration,750
07/10/2023,100,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",160037,Erl Weedon,,0.1,136.45,0,0,0,true,Time Sheet,Registration,750
08/05/2023,100,"Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",162096,Conan Fieldgate,,1.3,719.24,0,0,0,true,Time Sheet,Registration,750
25/04/2023,400,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",168731,Fania Dungate,,1.7,375.18,0,0,0,true,Time Sheet,Registration,750
15/06/2023,100,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",161901,Aubrey Plaide,,6.9,795.48,0,0,0,true,Time Sheet,Registration,750
14/06/2024,200,Fusce posuere felis sed lacus.,164476,Flossie Sprull,,10.5,803.14,0,0,0,true,Time Sheet,Registration,750
06/05/2023,200,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",161076,Marysa Keble,,9.3,26.99,0,0,0,true,Time Sheet,Registration,750
02/02/2024,200,Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,162769,Aubert Lutty,,3.5,694.39,0,0,0,true,Time Sheet,Registration,750
06/07/2024,700,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.",162876,Pier Rhelton,,0.2,222.88,0,0,0,true,Time Sheet,Registration,750
09/05/2023,200,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",165231,Fabe Enticott,,3.4,94.86,0,0,0,true,Time Sheet,Registration,750
24/01/2024,200,"Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",168596,Elijah Southgate,,5.1,539.03,0,0,0,true,Time Sheet,Registration,750
06/07/2023,700,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",168841,Eustace Thirkettle,,7.0,581.58,0,0,0,true,Time Sheet,Registration,750
25/11/2023,100,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",163634,Lisbeth O'Connolly,,5.8,845.97,0,0,0,true,Time Sheet,Registration,750
07/05/2023,200,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",167524,Poppy Scotchmore,,8.3,108.15,0,0,0,true,Time Sheet,Registration,750
28/10/2023,400,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",168411,Zared Cambling,,1.8,20.99,0,0,0,true,Time Sheet,Registration,750
01/05/2024,200,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.",167304,Krystal Kightly,,3.4,160.69,0,0,0,true,Time Sheet,Registration,750
06/03/2024,400,Nulla justo.,168867,Natalina Attenbarrow,,10.3,706.28,0,0,0,true,Time Sheet,Registration,750
22/05/2024,400,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.",167055,Berkie Loughran,,3.9,510.04,0,0,0,true,Time Sheet,Registration,750
13/10/2023,400,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",167477,Gary Colvie,,6.4,280.24,0,0,0,true,Time Sheet,Registration,750
12/08/2023,200,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",163656,Alexis Lujan,,0.0,816.92,0,0,0,true,Time Sheet,Registration,750
18/06/2024,400,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",160743,Killian Mellanby,,5.0,904.08,0,0,0,true,Time Sheet,Registration,750
09/12/2023,100,Morbi non lectus.,166142,Zachary Wetheril,,1.1,66.14,0,0,0,true,Time Sheet,Registration,750
29/04/2023,100,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",168381,Eziechiele McMurthy,,9.5,231.24,0,0,0,true,Time Sheet,Registration,750
28/06/2024,400,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",160856,Inessa Tharme,,5.6,914.79,0,0,0,true,Time Sheet,Registration,750
07/12/2023,100,Aenean lectus.,168072,Bliss Edowes,,6.8,484.36,0,0,0,true,Time Sheet,Registration,750
24/04/2023,100,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.",166032,Mildrid Ginity,,6.3,606.97,0,0,0,true,Time Sheet,Registration,750
11/05/2024,100,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",162677,Sher Stenton,,4.5,542.89,0,0,0,true,Time Sheet,Registration,750
25/09/2023,400,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,161585,Twila Geddes,,10.5,992.9,0,0,0,true,Time Sheet,Registration,750
18/05/2024,700,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",162289,Donnie Dettmar,,0.5,107.38,0,0,0,true,Time Sheet,Registration,750
14/10/2023,700,Praesent blandit.,167894,Blinnie Scarr,,3.3,845.19,0,0,0,true,Time Sheet,Registration,750
18/12/2023,100,Integer ac leo. Pellentesque ultrices mattis odio.,167321,Blinnie Kelly,,4.9,495.11,0,0,0,true,Time Sheet,Registration,750
24/08/2023,400,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,164663,Moises Dowtry,,6.2,342.1,0,0,0,true,Time Sheet,Registration,750
05/05/2023,200,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",164060,Amalle Duffree,,0.9,731.47,0,0,0,true,Time Sheet,Registration,750
14/10/2023,400,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.",164667,Laurent Gravett,,1.6,519.25,0,0,0,true,Time Sheet,Registration,750
22/12/2023,700,Duis bibendum.,167112,Zacharias Poundford,,10.5,565.88,0,0,0,true,Time Sheet,Registration,750
12/11/2023,400,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",169008,Charmion Cochrane,,10.5,620.68,0,0,0,true,Time Sheet,Registration,750
08/04/2023,200,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",160909,Patsy Franchioni,,0.6,506.99,0,0,0,true,Time Sheet,Registration,750
17/05/2023,400,"Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",168971,Dory Gerram,,4.9,368.97,0,0,0,true,Time Sheet,Registration,750
12/06/2023,200,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.",168799,Jodie Gerrey,,0.8,357.28,0,0,0,true,Time Sheet,Registration,750
14/04/2024,100,Morbi a ipsum.,169537,Charyl Dinsmore,,3.7,915.15,0,0,0,true,Time Sheet,Registration,750
09/07/2023,700,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,168692,Ernesta Mayworth,,4.2,394.93,0,0,0,true,Time Sheet,Registration,750
15/05/2024,200,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",162603,Carter Drinnan,,10.2,800.55,0,0,0,true,Time Sheet,Registration,750
18/06/2024,100,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.",162633,Malia Mundow,,4.7,65.71,0,0,0,true,Time Sheet,Registration,750
02/11/2023,100,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",161225,Tabby Bagnell,,3.9,212.33,0,0,0,true,Time Sheet,Registration,750
16/05/2023,400,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.",160965,Caitlin Attewill,,0.8,767.94,0,0,0,true,Time Sheet,Registration,750
07/10/2023,100,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",166986,Gianna Alfuso,,1.7,574.55,0,0,0,true,Time Sheet,Registration,750
09/10/2023,700,"Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",165015,Rahal Sauter,,2.6,340.54,0,0,0,true,Time Sheet,Registration,750
01/04/2024,400,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.",160467,Huntlee Roof,,10.4,125.75,0,0,0,true,Time Sheet,Registration,750
27/05/2024,200,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,168485,Randolph Laybourne,,7.1,345.54,0,0,0,true,Time Sheet,Registration,750
01/09/2023,100,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.",169222,Aldin Boag,,10.7,404.55,0,0,0,true,Time Sheet,Registration,750
18/12/2023,200,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,165961,Chicky Blow,,8.2,604.17,0,0,0,true,Time Sheet,Registration,750
